rocki,53,38
outcrop,2,1
fist,41,57
shootout,55,51
horseback,15,9
wrote,219,311
huh,26,88
falk,76,43
appreci,568,245
colombo,2,5
fli,300,358
wall,231,209
practic,203,260
giddi,12,8
hadnt,123,158
phone,145,239
somethingbr,18,45
nihilist,10,6
brutal,286,185
tragic,272,92
revel,117,89
blow,178,209
gut,91,107
chill,213,76
edison,24,25
chen,18,20
cambodian,13,7
killer,641,975
hunt,220,175
lose,483,335
dialog,322,564
favor,115,202
haunt,337,173
imageri,107,70
gritti,154,40
camerawork,50,78
heroism,18,8
bodybuild,6,7
sue,38,51
price,182,125
nemesi,31,35
strike,240,154
resist,85,87
nebula,3,3
priceless,44,26
scifi,285,313
termin,46,67
predat,41,46
energi,154,158
bore,507,1931
sequel,356,632
hasnt,209,163
enough,1424,1954
saturday,101,111
fever,58,56
greas,9,33
travolta,35,8
girl,1829,2017
pig,62,70
mechan,94,78
bull,53,35
ride,387,214
manhood,16,5
countri,617,401
train,392,349
motion,191,227
nonetheless,92,59
edi,109,2
member,452,399
repeatedli,52,67
infinit,30,28
quotabl,23,2
goddamn,3,7
shut,69,119
costum,342,316
promis,222,366
forev,199,164
dancer,153,93
hong,140,47
distributor,31,29
enjoymentbr,6,2
adulteri,19,20
common,246,252
grab,126,136
kidnap,117,158
nick,147,148
lui,41,24
charlott,59,38
itali,104,40
indi,114,92
vivian,34,12
dealt,87,50
teeth,66,109
problem,951,1327
marriag,286,144
dare,181,116
treat,421,285
fastfood,6,3
higher,174,107
mobil,36,31
physic,283,242
mental,270,262
area,239,192
conjug,1,3
choos,181,193
succumb,17,24
circumst,128,106
trust,201,168
fell,149,208
journey,346,100
experi,835,631
viewer,1124,873
greatest,549,195
retribut,8,10
unfaith,23,12
spous,21,22
develop,738,776
exchang,73,56
shaki,31,50
relationshipbr,10,4
sceneri,201,196
neglect,73,34
recept,21,19
hotel,222,171
bella,4,1
mesmer,75,18
breathtak,147,24
horrifi,77,70
hauntingli,10,7
apocalyps,19,23
pace,578,439
patch,22,31
earth,391,456
inevit,137,83
doombr,4,0
plagu,84,100
greed,56,26
essenc,99,36
evolut,34,30
cancer,24,45
host,113,89
itbr,433,564
manufactur,32,23
landscap,130,68
unforgett,124,23
toaster,4,5
miniseri,82,53
interpret,192,92
belov,102,73
jane,425,214
eyr,80,34
both,269,100
dalton,75,20
clark,160,113
rochest,87,64
none,327,666
bookworm,3,4
bront,34,11
enchant,94,16
glanc,51,34
where,177,310
sidewalk,50,12
noirish,16,3
otto,37,16
preming,58,15
dana,54,29
andrew,224,68
gene,190,86
tierney,65,11
posh,20,15
sophist,104,61
mixedup,6,3
murder,1117,894
strata,5,2
these,380,335
bare,192,405
nickel,2,2
rub,26,47
accustom,21,3
underbelli,17,5
societi,449,221
desper,284,311
weapon,133,170
smalltim,17,1
routin,132,133
confess,96,85
crook,70,41
investig,232,202
entir,850,1137
beatdown,2,1
det,12,5
dixon,85,8
accident,117,128
fall,950,1032
morgan,176,94
taylor,173,128
whose,573,406
suspect,268,240
case,787,855
clear,389,400
implic,44,33
himselfbr,29,15
besid,229,241
bleakest,1,2
brighter,14,7
rest,805,1027
tulli,19,1
wrongli,19,17
accus,107,93
standout,78,20
topnotch,63,10
amazingli,90,83
complaint,138,70
admittedli,55,76
quibbl,31,4
difficult,384,306
unsavori,11,8
polish,89,53
delic,66,16
gentl,99,22
add,596,536
realism,161,93
castl,242,100
terror,150,147
wellcraft,22,5
entri,103,81
anthoni,139,119
dawson,85,45
exquisit,67,17
flawless,114,9
fairli,289,296
logic,142,241
deliber,101,66
onli,187,343
hokey,27,40
abrupt,41,33
elizabeth,104,63
georg,544,367
rivièr,3,0
mar,62,77
otherwis,255,395
visit,300,190
england,193,97
edgar,56,34
poe,33,33
pub,18,20
ghostli,21,21
count,204,271
blackwood,16,4
recogn,213,134
request,35,22
interview,201,208
dure,102,102
incredul,7,13
pound,72,74
surviv,325,272
halloween,133,96
mario,59,37
bava,18,13
overprais,2,6
sunday,126,64
mask,170,161
satan,56,110
restrain,59,23
dread,93,266
associ,137,115
terribl,320,1541
badli,95,537
deterior,21,32
pan,87,78
scan,25,17
remak,249,465
christina,40,16
ricci,16,4
jennif,123,133
hewitt,5,17
wise,188,117
cuban,47,17
sleeper,31,10
tradit,324,156
sail,31,14
cuba,67,41
caribbean,13,13
revolut,112,74
spent,177,352
socialist,16,18
regim,27,17
properti,46,48
major,568,611
relationship,875,418
relat,425,266
class,455,395
fine,871,463
grand,194,110
scheme,102,76
mistak,227,371
triumph,106,40
sever,863,787
annual,17,14
henri,284,129
verneuil,5,0
parallax,2,2
condor,5,4
jfk,12,8
wors,208,1184
presid,153,120
after,777,798
govern,236,204
commiss,17,12
lone,170,103
gunman,12,4
prosecutor,15,7
yve,7,2
montand,11,1
theori,102,139
structur,145,128
such,95,78
fright,42,29
precis,104,45
oracl,2,5
did,88,257
schizophreniac,5,4
relentlessli,26,28
russo,34,10
aggrav,13,16
scumbag,13,7
destroy,218,345
insan,159,169
driven,123,53
demon,188,213
voic,745,569
ventriloquist,4,2
dummi,10,17
rubberneck,2,2
spree,25,39
ron,73,106
atkin,7,9
instal,101,87
vilest,1,2
filmedbr,5,6
similar,574,408
entitl,31,43
disturb,321,289
horrif,74,91
choicebr,12,8
screambr,1,2
discret,6,4
advis,84,93
longstand,6,2
barbra,29,26
post,162,172
bias,36,36
emphas,50,36
fascin,387,174
screenbr,62,37
streisand,83,67
satisfi,276,121
fresh,262,120
heavyduti,2,3
actingbr,32,45
throughout,780,549
extend,89,76
frame,229,154
volum,46,45
admir,261,172
talentbr,12,11
run,1149,1413
deceas,42,35
stay,571,672
devot,114,61
ago,583,402
titl,763,946
primarili,57,47
mostli,453,474
sport,242,122
teen,190,274
wedg,6,5
foot,122,116
surf,75,69
ridden,19,16
hammer,65,81
wave,172,111
occas,92,76
awe,74,29
surfer,34,20
jeff,193,105
normal,389,359
mortal,56,32
maverick,29,13
BY,9,20
himself,7,4
grasp,71,55
safeti,52,39
water,354,291
sane,18,25
degre,118,127
shark,37,119
warm,203,100
jaw,55,89
tingl,10,1
scari,357,590
laird,15,1
hamilton,70,55
hardli,237,372
blown,90,75
dedic,93,59
bigwav,5,0
rider,44,48
mention,650,858
outsid,333,309
deserv,620,576
splice,11,32
ken,81,40
bradshaw,10,2
log,18,22
cabin,44,129
son,850,560
gay,231,382
lesbian,77,176
mardi,15,3
gra,15,3
festiv,274,180
sydney,36,19
estrang,41,23
funer,53,52
aid,165,101
reconcili,14,8
magnific,244,53
gradual,99,37
warmth,61,20
build,487,385
qualm,18,4
whilst,144,137
sick,206,305
cell,86,116
gripe,22,19
less,892,982
realist,535,246
despit,722,630
premis,230,500
simpl,684,309
An,411,318
wood,267,377
stumbl,112,112
convinc,482,505
occur,198,174
provid,626,362
narr,252,184
gray,34,84
convey,212,128
loneli,58,16
complement,48,5
helpless,45,34
inabl,40,38
parallel,97,53
silenc,89,60
storybr,118,102
hopeless,49,49
irration,2,1
address,94,84
reli,111,151
gore,268,692
weakbr,1,4
cleverli,73,18
tension,280,272
startl,58,28
unexpect,187,61
reminisc,136,76
japanes,403,288
english,516,409
atmospher,581,290
scare,321,396
trybr,4,5
coffe,42,57
crate,5,9
reus,11,19
cup,79,54
grandson,15,14
hair,214,299
arent,347,536
will,434,363
unless,132,516
hispan,11,25
specif,133,123
particular,439,291
bash,48,58
prior,96,92
knowledg,162,127
foundat,31,28
built,99,120
target,133,172
doodlebop,15,3
appeal,358,364
were,91,113
join,210,164
imposs,239,281
color,517,275
preachi,30,36
everyday,127,40
challeng,265,146
refresh,185,31
regular,177,114
program,179,187
independ,212,181
tall,51,65
grass,27,29
avi,4,4
ullman,17,2
disney,441,289
abl,717,523
cheesi,237,419
adult,513,337
gruver,3,0
proud,114,66
submiss,18,13
audienc,1252,1315
honestli,121,323
enthus,5,1
everyth,1100,1158
kip,7,6
giovanni,8,9
thief,106,43
mess,149,607
deliveri,93,90
randal,39,9
nicola,52,29
booster,3,2
lil,23,23
troubl,422,327
setback,12,4
expens,87,115
item,82,56
sway,23,27
angelina,23,25
joli,30,23
theft,22,12
damn,160,270
sexi,234,197
biographi,59,36
mainstream,123,71
downsid,29,9
unrealist,62,173
hey,143,241
bruckheim,17,16
line,1397,1811
wet,46,49
mr,153,103
tool,45,55
boost,32,17
feelgood,65,15
endingbr,33,30
nowaday,108,51
con,119,82
snake,36,125
plu,297,322
thriller,552,349
jacki,197,42
chan,152,45
doe,95,139
accept,431,332
except,739,1055
about,101,140
said,957,1206
conneri,47,43
Ed,135,145
malkovich,5,2
ving,2,3
rhame,1,3
kiss,146,146
lara,27,14
croft,6,9
choic,366,300
theatrebr,2,2
forbidden,84,34
SF,33,21
golden,173,82
spaceship,17,36
land,287,277
via,90,77
travel,324,224
terrifi,143,65
robbi,29,27
Dr,319,318
altair,7,0
former,280,222
krell,26,0
overnight,18,13
nitpick,24,6
obvious,428,729
studio,416,254
paint,239,277
backdrop,84,56
menac,119,110
bebe,7,1
loui,153,60
barron,3,1
electron,28,37
imdb,230,407
halfway,53,155
lajo,7,0
koltai,5,0
deathb,9,8
hallucin,34,43
can,133,197
embarrassingli,6,46
vanessa,24,39
redgrav,28,16
utter,78,226
simplic,67,21
outbr,103,89
susan,95,88
minot,5,1
skirt,19,17
sentiment,195,121
ordinari,167,100
engend,7,4
six,179,160
meaning,74,73
worthwhil,86,95
sara,30,15
her,490,335
hollywood,1015,830
slick,55,40
celebr,229,137
vehicl,134,151
pair,190,148
reallif,75,50
natasha,19,18
richardson,70,18
meryl,48,35
streep,67,37
mami,12,3
gummer,16,4
collett,37,14
incarn,34,21
clair,129,64
eileen,16,7
danci,12,4
wilson,106,88
larg,406,364
multipl,104,89
platform,22,31
hungarian,21,12
ensembl,115,31
continent,8,2
highsocieti,3,0
newport,4,3
environ,128,56
wed,214,191
fraught,8,5
troublebr,5,6
connect,317,319
duti,92,50
complianc,2,2
social,361,240
pressur,77,47
soap,113,161
opera,197,185
selfless,12,3
french,485,268
saga,70,35
centuri,329,190
contemporari,147,84
settingbr,9,5
lover,380,247
triangl,34,33
individu,254,137
tune,167,156
woven,23,9
forego,5,5
emphasi,57,41
shine,265,114
discoveri,75,44
vagu,74,139
dane,104,40
steal,325,262
admiss,28,16
toobr,75,65
length,155,125
invit,147,103
rethink,14,8
thereaft,17,20
popcorn,49,63
tiempo,6,0
de,224,145
valient,8,0
limit,296,226
search,300,209
insid,339,270
filmmak,534,763
bigger,125,135
szifron,9,0
mindbr,32,24
uncompromis,20,2
argentina,19,5
wit,393,284
achiev,370,191
El,33,23
fondo,3,0
del,40,47
cinemabr,42,12
daili,100,63
pablo,4,9
feder,32,22
depart,145,116
musicbr,28,16
alfredo,2,7
díaz,9,1
silverstein,9,2
calib,33,36
luqu,9,0
cheat,95,154
casebr,14,20
psychiatrist,96,27
assign,86,77
treatment,129,110
session,46,39
advantag,99,66
disposit,8,7
doctor,311,362
knowbr,29,32
explain,390,624
demonstr,137,110
histori,777,484
reach,296,253
unbeliev,116,420
spontan,44,26
answer,301,307
call,1108,1489
dinner,74,76
crash,154,187
trespass,7,2
red,452,315
pot,47,41
patrol,12,11
screw,53,119
robber,23,55
diego,37,8
peretti,9,0
receiv,297,224
amor,44,21
passion,293,146
unfortun,513,1025
summar,27,37
assur,75,53
until,47,40
africa,125,77
arab,36,60
edg,313,135
sahara,3,3
handsom,155,71
monk,65,57
flee,47,43
crisi,91,53
faith,279,221
stir,62,35
sand,29,45
divin,52,17
sorrow,44,17
hokum,5,13
marlen,19,13
dietrich,22,13
charl,224,177
boyer,48,17
sensit,178,55
basil,22,10
rathbon,27,3
desert,152,185
joseph,152,79
schildkraut,15,0
guid,123,75
gibberish,5,16
lucil,44,23
watson,71,13
marshal,52,53
honor,147,93
tilli,7,20
losch,3,0
danger,327,240
brandon,15,25
porter,34,27
carradin,26,67
sir,123,58
aubrey,9,3
priestbr,2,1
maven,11,3
helen,97,54
jerom,16,1
eddi,204,128
nun,36,44
marcia,2,1
peek,18,18
shoulder,77,62
convent,174,108
gaunt,8,3
De,225,144
monasteri,18,19
ferdinand,4,2
gottschalk,3,2
clerk,48,31
uncreditedbr,4,0
allah,9,3
technicolor,65,12
locat,369,315
yuma,15,4
arizona,17,14
dune,10,12
contamin,15,20
compani,301,272
revolt,21,74
rush,162,159
burn,280,255
bright,122,149
tomato,19,94
selznick,3,2
remaind,22,25
nyc,57,30
wasnt,831,1493
african,127,82
underclass,3,2
extent,86,79
nineteen,7,5
eighti,64,47
pre,23,3
homo,5,6
thug,59,84
queen,226,146
extrovert,5,4
greatli,102,50
document,82,57
hail,27,30
HG,16,13
recut,5,7
chapter,71,44
martian,51,43
invad,53,24
capsul,13,19
contain,398,351
tripod,8,13
illprepar,3,0
repel,15,29
me,10,0
shell,51,83
bound,114,57
walker,64,58
wide,195,117
smallest,21,10
earthbr,11,15
accomplish,164,97
timothi,76,42
hine,16,32
potenti,257,436
vision,218,140
meager,8,8
million,207,299
larger,79,43
danc,838,490
slum,24,21
intens,397,160
hallmark,24,30
research,119,188
subject,473,433
check,485,481
haril,40,0
akshay,50,73
khanna,10,9
interestingli,45,24
albeit,100,52
dramat,430,324
gandhi,106,8
essay,26,21
thumb,86,79
anil,9,51
kapoor,41,68
classi,37,19
tail,40,47
channel,187,339
cabl,129,138
sought,34,21
showingbr,2,2
summari,72,107
distress,53,26
attend,169,105
insight,183,134
contend,36,22
daysbr,34,21
alik,72,45
struggl,405,289
comprehend,36,26
senseless,25,77
overwhelm,112,57
throughoutbr,18,14
seek,252,155
bug,175,94
bunni,42,43
transfer,81,86
oblig,24,47
stuf,15,35
certain,447,316
rabbit,52,45
rascal,5,6
definit,1218,626
remain,471,367
disc,78,44
looney,16,19
collect,316,226
jerri,225,150
wind,212,179
bottl,52,57
invis,105,113
ink,12,6
chemistri,282,197
quickli,300,318
hidden,206,131
condit,136,99
torment,67,51
defend,105,87
sadist,44,85
streak,22,17
cat,298,309
whenev,127,142
deceiv,18,21
milk,48,56
dish,33,36
sleep,219,309
nightmar,186,220
paw,9,4
mous,97,48
cutebr,1,5
whatev,260,427
damag,83,112
suffer,371,392
twothird,5,13
method,121,79
flour,2,2
footprint,1,3
occasion,241,205
soften,19,7
sarcasm,20,27
ironi,86,66
flow,145,104
till,109,101
halt,15,26
everythingbr,13,18
trintign,4,0
romi,24,3
schneider,18,35
pearl,46,50
glow,55,70
moviei,24,24
hippi,67,75
movement,181,124
polit,515,419
activist,27,12
US,406,310
vietnam,84,93
born,226,138
fourth,106,67
juli,147,77
dad,256,229
kate,141,131
pregnant,61,110
artist,518,342
home,1031,825
san,125,83
francisco,74,47
summer,216,155
liber,107,104
everybodi,220,180
slip,78,64
sixti,60,46
movielik,2,1
luther,14,4
aswel,1,4
woodstock,7,7
breakfast,28,33
bed,174,216
employe,50,40
festivalbr,6,3
endth,4,1
mitchel,72,50
leisen,12,1
versatil,39,13
previou,317,312
heavi,218,185
drama,890,514
cameo,207,184
code,89,109
afterward,88,83
widescreen,51,24
ala,67,135
busbi,39,5
berkeley,45,12
audiencebr,30,45
characterless,3,2
jack,584,317
oaki,14,0
victor,154,82
persona,83,57
gertrud,25,5
rhapsodi,10,0
unconvinc,28,154
minim,52,93
impact,278,111
particularli,568,485
due,487,423
kirsten,33,11
dunst,28,14
simon,199,93
pegg,49,7
comed,190,121
mine,199,133
sidney,143,32
bumbl,58,37
journalist,83,61
hire,168,230
upscal,6,7
magazin,93,78
spectacular,180,61
bridg,130,88
superstar,30,28
disrupt,24,11
rampant,19,24
clayton,10,6
editor,55,78
sharp,141,64
warn,239,450
hed,68,114
succeed,121,141
insult,69,351
annoy,280,936
alison,68,17
olsen,25,21
client,35,26
publicist,8,6
eleanor,19,12
gillian,53,19
anderson,108,107
upset,91,109
lawrenc,54,57
maddox,1,10
danni,247,91
huston,18,45
creativ,263,199
sophi,40,22
megan,17,12
fox,219,129
odd,355,307
allison,25,9
friendship,256,51
downward,22,19
spiral,35,37
storylin,357,465
obnoxi,34,139
likabl,236,149
root,130,159
fcking,3,5
dimension,32,60
underus,20,19
couldv,56,114
spice,32,42
romant,577,278
puzzlement,3,1
fail,389,1067
indescrib,15,8
skip,127,254
te,4,0
cousin,101,77
welldon,45,22
undoubt,7,2
bruis,16,11
sensibl,79,63
disabl,58,41
hypersensit,3,0
folk,207,233
umbrag,3,3
curl,15,11
fetal,3,0
posit,363,475
fade,86,87
lighten,34,10
float,78,67
caricatur,51,88
flatter,9,16
bing,28,20
crosbi,35,26
reportedli,23,13
peac,161,94
treati,14,1
idyl,19,9
sour,28,24
endless,67,164
pipe,30,17
basebal,146,61
bat,43,145
butch,28,31
bunch,222,586
network,114,112
La,123,94
afternoon,111,79
talki,56,38
shame,290,425
ador,158,65
upbeat,33,10
bottom,131,279
lotteri,8,9
male,308,379
exhilar,23,11
spectacularli,15,18
twice,198,174
marx,21,16
biggest,214,300
lion,128,71
corni,114,138
tommi,55,50
matt,146,97
dillon,17,23
gambl,62,31
wrist,7,33
crap,142,800
itselfbr,36,25
AS,11,14
cynic,137,88
grave,69,147
buddi,173,167
threw,36,76
batteri,5,15
acid,37,56
allen,225,160
bruce,220,161
dern,29,12
wrought,14,8
bliss,30,21
out,123,112
nativ,136,159
ray,222,150
Bo,34,103
racism,81,64
ugli,95,255
club,212,224
confeder,20,14
flag,30,37
racist,61,105
listen,307,287
own,96,71
paramount,56,18
nuanc,89,42
farm,65,60
poignant,121,30
convincingli,64,25
dian,44,60
lane,77,82
teenag,403,362
kinda,115,155
convict,137,79
exspeci,2,1
bodyguard,20,24
mexico,113,63
ransom,9,20
befriend,69,40
killedbr,10,7
HE,12,30
revengebr,8,9
crybr,4,1
lisa,89,89
gerrard,1,2
gladiat,19,23
strongest,46,24
perfectbr,18,2
denzel,96,45
washington,175,95
mickey,50,53
rourk,18,28
walken,59,80
dakota,21,9
listbr,8,11
dazzl,68,22
along,966,761
edit,465,711
surebr,11,10
reallybr,12,18
lifetim,85,94
ellen,54,48
burstyn,16,10
samantha,36,20
mathi,7,0
jodel,8,0
ferland,8,0
nomin,279,111
upcom,37,14
emmi,32,10
april,81,22
won,5,3
ca,2,2
mermaid,21,44
blockbust,101,121
ityoul,2,1
hous,1110,1070
game,905,654
illus,42,23
psychologist,37,22
gamebr,19,13
urg,70,69
chair,76,94
trickster,3,3
trick,186,149
victim,332,447
perpetr,27,28
drawback,31,9
lack,589,1212
consist,195,292
compens,40,52
psycholog,224,144
developmentbr,9,11
justin,39,60
timberlak,9,57
fangirl,4,0
worst,246,2436
cari,63,41
elw,1,3
dylan,41,26
mcdermott,18,20
uncov,39,40
corrupt,145,112
Js,1,2
conflict,245,163
freeman,100,85
mentor,27,23
kevin,143,143
spacey,16,65
substanc,67,149
wrongbr,22,56
homicid,61,50
freak,94,165
timesbr,56,50
catchphras,12,11
unjustifi,2,7
sequenc,847,711
clichéd,38,139
decent,335,808
kept,318,428
jump,277,369
